,食物成分表,,,,,,,,,,,,,,,,,,
序号,名  称,可食部分,能量,水分,蛋白质,脂肪,膳食纤维,碳水化物,维生素A,维生素B1,维生素B2,烟酸,维生素E,钠,钙,铁,类别,维生素C,胆固醇
462,牛肉（肥瘦）,100,190,68.0999984741211,18.1000003814697,13.3999996185303,0,0,9,0.0299999993294477,0.109999999403954,7.40000009536743,0.219999998807907,57.4000015258789,8,3.20000004768372,51,0,84
463,牛肉（五花，肋条）,100,123,75.0999984741211,18.6000003814697,5.40000009536743,0,0,7,0.0599999986588955,0.129999995231628,3.09999990463257,0.370000004768372,66.5999984741211,19,2.70000004768372,51,0,84
464,牛肉（后腿）,100,98,77.0999984741211,19.7999992370605,2,0,0.100000001490116,2,0.0199999995529652,0.180000007152557,5.69999980926514,0.810000002384186,30.6000003814697,7,2.09999990463257,51,0,58
465,牛肉（后腱）,94,93,78.0999984741211,18,1.79999995231628,0,1.10000002384186,3,0.0199999995529652,0.180000007152557,3.70000004768372,0.740000009536743,70.5999984741211,6,2.29999995231628,51,0,58
466,牛肉（前腱）,95,100,76.5999984741211,18.3999996185303,2.09999990463257,0,1.79999995231628,2,0.0199999995529652,0.180000007152557,4.09999990463257,0.419999986886978,61.2000007629395,6,3,51,0,58
467,牛肉（前腿）,100,95,78,15.6999998092651,2.40000009536743,0,2.70000004768372,2,0.0199999995529652,0.189999997615814,3.90000009536743,0.709999978542328,54.5999984741211,7,1.60000002384186,51,0,58
468,牛肉（瘦）,100,106,75.1999969482422,20.2000007629395,2.29999995231628,0,1.20000004768372,6,0.0700000002980232,0.129999995231628,6.30000019073486,0.349999994039536,53.5999984741211,9,2.79999995231628,51,0,58
469,牛肉干,100,550,9.30000019073486,45.5999984741211,40,0,1.89999997615814,0,0.0599999986588955,0.259999990463257,15.1999998092651,0,412.399993896484,43,15.6000003814697,51,0,120
470,牛肉松,100,445,2.70000004768372,8.19999980926514,15.6999998092651,0,67.6999969482422,90,0.0399999991059303,0.109999999403954,0.899999976158142,18.2399997711182,1945.69995117188,76,4.59999990463257,51,0,169
471,牛舌,100,196,66.6999969482422,17,13.3000001907349,0,2,8,0.100000001490116,0.159999996423721,3.59999990463257,0.550000011920929,58.4000015258789,6,3.09999990463257,51,0,92
472,牛肾,89,94,78.3000030517578,15.6000003814697,2.40000009536743,0,2.59999990463257,88,0.239999994635582,0.850000023841858,7.69999980926514,0.189999997615814,180.800003051758,8,9.39999961853027,51,0,295
473,牛蹄筋,100,151,62,38.4000015258789,0.5,0,0,0,0.0700000002980232,0.129999995231628,0.699999988079071,0,153.600006103516,5,3.20000004768372,51,0,0
474,牛蹄筋（熟）,100,147,64,35.2000007629395,0.600000023841858,0,0.100000001490116,0,0,0,0,0,99.3000030517578,13,1.70000004768372,51,0,51
475,牛心,100,106,77.1999969482422,15.3999996185303,3.5,0,3.09999990463257,17,0.259999990463257,0.389999985694885,6.80000019073486,0.189999997615814,47.9000015258789,4,5.90000009536743,51,0,115
476,牛血,100,52,86.0999984741211,12.6000003814697,0,0,0.5,0,0,0,0,0,0,0,0,51,0,71
477,兔肉,100,102,76.1999969482422,19.7000007629395,2.20000004768372,0,0.899999976158142,212,0.109999999403954,0.100000001490116,5.80000019073486,0.419999986886978,45.0999984741211,12,2,51,0,59
478,兔肉（野）,100,84,80.5999984741211,16.6000003814697,2,0,0,0,0.209999993443489,0,0,0,88.3000030517578,23,7.40000009536743,51,0,0
479,煨牛肉（罐头）,100,166,70.0999984741211,16.7000007629395,11,0,0.100000001490116,0,0.0399999991059303,0.0900000035762787,6.5,1.22000002861023,609.400024414062,66,2.70000004768372,51,0,84
480,午餐肚,100,181,50.5,9.30000019073486,0.5,0,34.7000007629395,4,0.00999999977648258,0.310000002384186,0.100000001490116,0.319999992847443,294.399993896484,36,4.69999980926514,51,0,0
481,午餐肉,100,229,59.9000015258789,9.39999961853027,15.8999996185303,0,12,0,0.239999994635582,0.0500000007450581,11.1000003814697,0,981.900024414062,57,0,51,0,56
482,咸肉,100,385,40.4000015258789,16.5,36,0,0,20,0.769999980926514,0.209999993443489,3.5,0.100000001490116,195.600006103516,10,2.59999990463257,51,0,72
483,小肚,100,225,57.7999992370605,7.19999980926514,14.1999998092651,0,17.2000007629395,6,0.100000001490116,0.100000001490116,0.800000011920929,0.239999994635582,872.099975585938,8,3.59999990463257,51,0,51
484,羊大肠,100,70,84.6999969482422,13.3999996185303,2.40000009536743,0,0,0,0,0.140000000596046,1.79999995231628,0,79,25,1.89999997615814,51,0,150
485,羊肚,100,87,81.6999969482422,12.1999998092651,3.40000009536743,0,1.79999995231628,23,0.0299999993294477,0.170000001788139,1.79999995231628,0.330000013113022,66,38,1.39999997615814,51,0,124
486,羊肺,100,96,77.6999969482422,16.2000007629395,2.40000009536743,0,2.5,0,0.0500000007450581,0.140000000596046,1.10000002384186,1.42999994754791,146.199996948242,12,7.80000019073486,51,0,319
487,羊肝,100,134,69.6999969482422,17.8999996185303,3.59999990463257,0,7.40000009536743,20972,0.209999993443489,1.75,22.1000003814697,29.9300003051758,123,8,7.5,51,0,349
488,羊肝（青羊）,100,143,69.5,23.2000007629395,5,0,1.20000004768372,0,0,0,0,0,0,0,0,51,0,349
489,羊脑,100,142,76.3000030517578,11.3000001907349,10.6999998092651,0,0.100000001490116,0,0.170000001788139,0.270000010728836,3.5,0,151.800003051758,61,0,51,0,2004
490,羊肉（肥，瘦）,90,198,66.9000015258789,19,14.1000003814697,0,0,22,0.0500000007450581,0.140000000596046,4.5,0.259999990463257,80.5999984741211,6,2.29999995231628,51,0,92
491,羊肉（瘦）,90,118,74.1999969482422,20.5,3.90000009536743,0,0.200000002980232,11,0.150000005960464,0.159999996423721,5.19999980926514,0.310000002384186,69.4000015258789,9,3.90000009536743,51,0,60
492,羊肉（冻，山羊）,100,293,56.4000015258789,8.69999980926514,24.5,0,9.39999961853027,0,0.0599999986588955,0.119999997317791,4.69999980926514,0,160.600006103516,135,13.6999998092651,51,0,148
493,羊肉（冻，绵羊）,100,285,58.4000015258789,12.6000003814697,24.3999996185303,0,3.79999995231628,0,0.0199999995529652,0.119999997317791,4.40000009536743,0,122.199996948242,17,5.19999980926514,51,0,148
494,羊肉（后腿）,77,102,78.8000030517578,15.5,4,0,0.899999976158142,8,0.0599999986588955,0.219999998807907,4.80000019073486,0.370000004768372,90.5999984741211,11,1.70000004768372,51,0,60
495,羊肉（里脊）,100,94,78.0999984741211,17.1000003814697,2,0,2,6,0.0500000007450581,0.28999999165535,5.19999980926514,0.529999971389771,92.0999984741211,14,1.70000004768372,51,0,60
496,羊肉（颈，羊脖）,74,109,79.0999984741211,20.8999996185303,2.79999995231628,0,0,7,0.0599999986588955,0.25,3.90000009536743,0.449999988079071,79.0999984741211,15,2.09999990463257,51,0,71
497,羊肉（前腿）,71,111,78.3000030517578,19.7000007629395,3.59999990463257,0,0,11,0.0599999986588955,0.239999994635582,4.80000019073486,0.490000009536743,92,12,1.5,51,0,60
498,羊肉（青羊）,100,99,75.3000030517578,21.2999992370605,1.10000002384186,0,1,0,0.0799999982118607,0.140000000596046,5.59999990463257,0,41.7000007629395,9,4.5,51,0,60
499,羊肉（熟）,100,215,61.7000007629395,23.2000007629395,13.8000001907349,0,0,18,0.00999999977648258,0.200000002980232,3.70000004768372,0.330000013113022,408,13,1.89999997615814,51,0,88
500,羊肉（胸脯，腰窝）,81,109,77.5999984741211,17.2000007629395,4.5,0,0,16,0.0399999991059303,0.219999998807907,4,0.430000007152557,81.9000015258789,12,2.29999995231628,51,0,60
501,羊肉串（炸）,100,217,57.4000015258789,18.2999992370605,11.5,0,10,40,0.0399999991059303,0.409999996423721,4.69999980926514,6.55999994277954,580.799987792969,38,4.19999980926514,51,0,93
502,羊肉串（电烤）,100,234,52.7999992370605,26.3999996185303,11.6000003814697,0,6,42,0.0299999993294477,0.319999992847443,5.80000019073486,1.79999995231628,796.299987792969,52,6.69999980926514,51,0,109
503,羊肉干（绵羊）,100,588,9.10000038146973,28.2000007629395,46.7000007629395,0,13.6999998092651,0,0.140000000596046,0.259999990463257,10.6000003814697,0,184,77,10.1000003814697,51,0,166
504,羊舌,100,225,60.9000015258789,19.3999996185303,14.1999998092651,0,4.80000019073486,0,0,0.230000004172325,3,0,0,0,0,51,0,148
505,羊肾,100,90,79.1999969482422,16.7000007629395,2.5,0,0.100000001490116,152,0.300000011920929,1.77999997138977,8.80000019073486,0,195.199996948242,9,5.19999980926514,51,0,289
506,羊肾（青羊）,100,166,71.8000030517578,15.8999996185303,11.3000001907349,0,0.100000001490116,0,0,0,0,0,0,0,0,51,0,289
507,羊蹄筋（生）,100,177,62.7999992370605,38.7999992370605,2.40000009536743,0,0,0,0,0.100000001490116,1.20000004768372,0,149.699996948242,16,3.09999990463257,51,0,58
508,羊心,100,113,77.6999969482422,13.8000001907349,5.5,0,2,16,0.280000001192093,0.400000005960464,5.59999990463257,1.75,100.800003051758,10,4,51,0,104
509,羊心（青羊）,100,86,79.8000030517578,17,1.89999997615814,0,0.200000002980232,0,0,0,0,0,0,0,0,51,0,104
510,羊血,100,57,85,6.80000019073486,0.200000002980232,0,6.90000009536743,0,0.0399999991059303,0.0900000035762787,0.200000002980232,0,0,0,0,51,0,92
511,圆腿,100,138,70.9000015258789,18.3999996185303,6.5,0,1.60000002384186,1,0.610000014305115,0.129999995231628,20.3999996185303,0.189999997615814,373.399993896484,3,1.39999997615814,51,0,54
512,珍珠里脊丝（罐头）,100,215,63.5999984741211,6.69999980926514,17.2999992370605,0,8.10000038146973,0,0.0900000035762787,0.0399999991059303,5.40000009536743,0.670000016689301,572.299987792969,34,1.39999997615814,51,0,120
513,猪大肠,100,191,74.8000030517578,6.90000009536743,18.7000007629395,0,0,7,0.0599999986588955,0.109999999403954,1.89999997615814,0.5,116.300003051758,10,1,51,0,137
514,猪胆肝,100,336,16.2999992370605,44.2000007629395,6.40000009536743,0,25.2999992370605,3582,0.409999996423721,2.5,11,0,3625,12,181.300003051758,51,0,1017
515,猪大排,68,264,58.7999992370605,18.2999992370605,20.3999996185303,0,1.70000004768372,12,0.800000011920929,0.150000005960464,5.30000019073486,0.109999999403954,44.5,8,0.800000011920929,51,0,165
516,猪肚,96,110,78.1999969482422,15.1999998092651,5.09999990463257,0,0.699999988079071,3,0.0700000002980232,0.159999996423721,3.70000004768372,0.319999992847443,75.0999984741211,11,2.40000009536743,51,0,165
517,猪耳,100,190,69.4000015258789,22.5,11.1000003814697,0,0,0,0.0500000007450581,0.119999997317791,3.5,0.850000023841858,68.1999969482422,6,1.29999995231628,51,0,92
518,猪肺,97,84,83.0999984741211,12.1999998092651,3.90000009536743,0,0.100000001490116,10,0.0399999991059303,0.180000007152557,1.79999995231628,0.449999988079071,81.4000015258789,6,5.30000019073486,51,0,290
519,猪肝,99,129,70.6999969482422,19.2999992370605,3.5,0,5,4972,0.209999993443489,2.07999992370605,15,0.860000014305115,68.5999984741211,6,22.6000003814697,51,0,288
520,猪肝（卤煮）,100,203,56.4000015258789,26.3999996185303,8.30000019073486,0,5.59999990463257,37,0.360000014305115,0.419999986886978,0,0.140000000596046,674.700012207031,68,2,51,0,469
521,猪脑,100,131,78,10.8000001907349,9.80000019073486,0,0,0,0.109999999403954,0.189999997615814,2.79999995231628,0.959999978542328,130.699996948242,30,1.89999997615814,51,0,2571
522,猪脾,100,94,79.4000015258789,13.1999998092651,3.20000004768372,0,3.09999990463257,0,0.0900000035762787,0.259999990463257,0.600000023841858,0.330000013113022,26.1000003814697,1,11.3000001907349,51,0,461
523,猪肉（脖子，猪脖）,90,576,35.7999992370605,8,60.5,0,0,18,0.209999993443489,0.0700000002980232,1.70000004768372,0.610000014305115,54,4,1.20000004768372,51,0,94
524,猪肉（肥）,100,816,8.80000019073486,2.40000009536743,90.4000015258789,0,0,29,0.0799999982118607,0.0500000007450581,0.899999976158142,0.239999994635582,19.5,3,1,51,0,109
525,猪肉（肥，瘦）,100,395,46.7999992370605,13.1999998092651,37,0,2.40000009536743,0,0.219999998807907,0.159999996423721,3.5,0.490000009536743,59.4000015258789,6,1.60000002384186,51,0,80
526,猪肉（后臀尖）,97,331,55.0999984741211,14.6000003814697,30.7999992370605,0,0,16,0.259999990463257,0.109999999403954,2.79999995231628,0.949999988079071,57.5,5,1,51,0,0
527,猪肉（后蹄膀，后肘）,73,320,57.5999984741211,17,28,0,0,8,0.370000004768372,0.180000007152557,2.59999990463257,0.479999989271164,76.8000030517578,6,1,51,0,79
528,猪肉（脊背，里脊）,100,155,70.3000030517578,20.2000007629395,7.90000009536743,0,0.699999988079071,5,0.469999998807907,0.119999997317791,5.19999980926514,0.589999973773956,43.2000007629395,6,1.5,51,0,81
529,猪肉（肋条肉）,96,568,34,9.30000019073486,59,0,0,10,0.0900000035762787,0.0399999991059303,2.40000009536743,0.0500000007450581,80,6,1,51,0,98
530,猪肉（奶脯，软五花）,85,349,56.7999992370605,7.69999980926514,35.2999992370605,0,0,39,0.140000000596046,0.0599999986588955,2,0.490000009536743,36.7000007629395,5,0.800000011920929,51,0,98
531,猪肉（奶面，硬五花，猪排骨肉）,79,339,53,13.6000003814697,30.6000003814697,0,2.20000004768372,10,0.360000014305115,0.150000005960464,3.09999990463257,0.200000002980232,52,6,1.29999995231628,51,0,79
532,猪肉（前蹄膀，前肘）,67,338,54.2999992370605,15.1000003814697,31.5,0,0,13,0.230000004172325,0.140000000596046,2,0.709999978542328,66.0999984741211,5,1.20000004768372,51,0,79
533,猪肉（清蒸）,100,118,71.4000015258789,18.3999996185303,13.8000001907349,0,0,0,0.0900000035762787,0.0700000002980232,2.79999995231628,0,210.600006103516,4,3.40000009536743,51,0,62
534,猪肉（腿）,100,190,67.5999984741211,17.8999996185303,12.8000001907349,0,0.800000011920929,3,0.529999971389771,0.239999994635582,4.90000009536743,0.300000011920929,63,6,0.899999976158142,51,0,79
535,猪肉（瘦）,100,143,71,20.2999992370605,6.19999980926514,0,1.5,44,0.540000021457672,0.100000001490116,5.30000019073486,0.340000003576279,57.5,6,3,51,0,81
536,猪肉松,100,396,9.39999961853027,23.3999996185303,11.5,0,49.7000007629395,44,0.0399999991059303,0.129999995231628,3.29999995231628,10.0200004577637,469,41,6.40000009536743,51,0,111
537,猪肉松（福建式肉松）,100,493,3.59999990463257,25.1000003814697,26,0,39.7000007629395,0,0.0299999993294477,0.189999997615814,2.70000004768372,0.779999971389771,1419.90002441406,3,7.69999980926514,51,0,111
538,猪肉松（老年保健肉松）,100,451,5.09999990463257,35.7999992370605,20.5,0,30.8999996185303,0,0.170000001788139,0.189999997615814,3.59999990463257,15.0900001525879,2301.69995117188,33,3,51,0,111
539,猪肉松（太仓肉松）,100,229,24.3999996185303,38.5999984741211,8.30000019073486,0,21.6000003814697,0,0.0500000007450581,0.159999996423721,2.90000009536743,0.409999996423721,1880,53,8.19999980926514,51,0,111
540,猪舌（口条）,94,233,63.7000007629395,15.6999998092651,18.1000003814697,0,1.70000004768372,15,0.129999995231628,0.300000011920929,4.59999990463257,0.730000019073486,79.4000015258789,13,2.79999995231628,51,0,158
541,猪肾（猪腰子）,93,96,78.8000030517578,15.3999996185303,3.20000004768372,0,1.39999997615814,41,0.310000002384186,1.13999998569489,8,0.340000003576279,134.199996948242,12,6.09999990463257,51,0,354
542,猪蹄（爪尖）,60,266,58.2000007629395,22.6000003814697,20,0,3,0.0500000007450581,0.100000001490116,1.5,0.00999999977648258,101,33,1.10000002384186,0,51,0,192
543,猪蹄（爪尖）,60,266,58.2000007629395,22.6000003814697,20,0,0,3,0.0500000007450581,0.100000001490116,1.5,0.00999999977648258,101,33,1.10000002384186,51,0,192
544,猪蹄（熟，爪尖）,43,260,55.7999992370605,23.6000003814697,17,0,3.20000004768372,0,0.129999995231628,0.0399999991059303,2.79999995231628,0,363.200012207031,32,2.40000009536743,51,0,86
545,猪蹄筋,100,156,62.4000015258789,35.2999992370605,1.39999997615814,0,0.5,0,0.00999999977648258,0.0900000035762787,2.90000009536743,0.100000001490116,178,15,2.20000004768372,51,0,79
546,猪头皮,100,499,30.6000003814697,11.8000001907349,44.5999984741211,0,12.6999998092651,0,0.100000001490116,0.0500000007450581,0,0.150000005960464,72.4000015258789,13,1.70000004768372,51,0,304
547,猪小肠,100,65,85.4000015258789,10,2,0,1.70000004768372,6,0.119999997317791,0.109999999403954,3.09999990463257,0.129999995231628,204.800003051758,7,2,51,0,183
548,猪小排（排骨）,72,278,58.0999984741211,16.7000007629395,23.1000003814697,0,0.699999988079071,5,0.300000011920929,0.159999996423721,4.5,0.109999999403954,62.5999984741211,14,1.39999997615814,51,0,146
549,猪心,97,119,76,16.6000003814697,5.30000019073486,0,1.10000002384186,13,0.189999997615814,0.479999989271164,6.80000019073486,0.740000009536743,71.1999969482422,12,4.30000019073486,51,0,151
550,猪血,100,55,85.8000030517578,12.1999998092651,0.300000011920929,0,0.899999976158142,0,0.0299999993294477,0.0399999991059303,0.300000011920929,0.200000002980232,56,4,8.69999980926514,51,0,51
551,猪肘棒,67,248,55.5,16.5,16,0,9.39999961853027,0,0.100000001490116,0.0900000035762787,6.59999990463257,0,80,19,1.5,51,0,65
552,猪肘棒（熟）,72,314,49.5,21.2999992370605,24.5,0,2.09999990463257,0,0.0399999991059303,0.0900000035762787,3.79999995231628,0,753.900024414062,55,1.60000002384186,51,0,108
553,鹌鹑,58,110,75.0999984741211,20.2000007629395,3.09999990463257,0,0.200000002980232,40,0.0399999991059303,0.319999992847443,6.30000019073486,0.439999997615814,48.4000015258789,48,2.29999995231628,52,0,157
554,扒鸡,66,215,56.5,29.6000003814697,11,0,0,32,0.0199999995529652,0.170000001788139,9.19999980926514,0,1000.70001220703,31,2.90000009536743,52,0,211
555,斑鸠肉（麒麟鸟）,100,171,66.8000030517578,21.3999996185303,8.5,0,2.20000004768372,0,0,0,0,0,0,0,0,52,0,125
556,北京烤鸭,80,436,38.2000007629395,16.6000003814697,38.4000015258789,0,6,36,0.0399999991059303,0.319999992847443,4.5,0.970000028610229,83,35,2.40000009536743,52,0,91
557,鹅,63,245,62.9000015258789,17.8999996185303,19.8999996185303,0,0,42,0.0700000002980232,0.230000004172325,4.90000009536743,0.219999998807907,58.7999992370605,4,3.79999995231628,52,0,74
558,鹅肝,100,129,70.6999969482422,15.1999998092651,3.40000009536743,0,9.30000019073486,6100,0.270000010728836,0.25,0,5.28999996185303,70.1999969482422,2,7.80000019073486,52,0,285
